ticker,permno,date,comnam,rtype,ptype,psub,caldt,ym,usdret,usdprc,market_equity,assets,sales,net_income,book_equity,debt_at,cash_at,ocf_at,roe,btm,beta,quarter,MORTGAGE30US
OHI,77857,2002-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2002-09-30,2002m9,0.1107,5.72,212.38931,914.958,232.365,-19.511,288.284,0.42797264,0.048700597,0.017092587,-0.0698852098612113,1.3573375853459255,0.5247278144916989,2002Q3,
OHI,77857,2002-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2002-10-31,2002m10,-0.1853,4.66,173.03046,857.41,201.115,-0.48,287.863,0.394095,0.010655345,0.038646623,-0.0698852098612113,1.6636551626286924,0.5012843953322577,2002Q4,
OHI,77857,2003-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2003-03-31,2003m3,-0.1815,2.3,85.442696,823.853,162.151,-7.712,279.117,0.3878216,0.006651672,0.0511147,-0.0698852098612113,3.266715819468434,0.3883524841799367,2003Q1,
OHI,77857,2003-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2003-04-30,2003m4,0.1913,2.74,101.78826,802.62,137.111,-14.597,227.331,0.38182703,0.018910568,0.05176173,-0.0698852098612113,2.2333714965336964,0.445063553531361,2003Q2,
OHI,77857,2003-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2003-07-31,2003m7,0.1429,6.0,222.894,800.331,111.802,-2.154,272.743,0.38277164,0.03207798,0.057318784,-0.0547802767066004,1.2236444743896622,0.6894235118531127,2003Q3,
OHI,77857,2003-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2003-12-31,2003m12,0.181,9.33,347.076,797.68,100.31,2.031,277.184,0.3745324,0.057021614,0.061430648,-0.0547802767066004,0.7986262100477003,0.8062847405692276,2003Q4,
OHI,77857,2004-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2004-01-30,2004m1,0.1318,10.39,386.50803,746.935,93.629,23.394,218.071,0.39828098,0.008138593,0.06845308,-0.0547802767066004,0.5642082418617669,0.8338763808362168,2004Q1,
OHI,77857,2004-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2004-06-30,2004m6,0.048,10.04,465.26364,725.054,84.08,23.341,223.893,0.38699737,0.0042672683,0.07786041,0.1028616347987654,0.4812175148467576,0.7959575156031207,2004Q2,
OHI,77857,2004-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2004-09-30,2004m9,0.0549,10.76,501.1255,787.257,85.999,15.498,223.962,0.39824352,0.07915458,0.061169352,0.1028616347987654,0.4469179988151359,0.7739797200773887,2004Q3,
OHI,77857,2004-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2004-10-29,2004m10,0.0651,11.27,525.182,752.255,83.802,13.724,220.346,0.450007,0.0035386938,0.06554294,0.1028616347987654,0.4195612055287351,0.7736121896367659,2004Q4,
OHI,77857,2005-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2005-03-31,2005m3,-0.0452,10.98,559.33215,746.682,83.813,9.584,215.944,0.45557547,0.00442357,0.065405354,0.1028616347987654,0.3860746888344247,1.11694101642613,2005Q1,
OHI,77857,2005-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2005-04-29,2005m4,0.041,11.22,571.84973,833.563,90.573,13.467,263.992,0.45528412,0.014495605,0.06521643,0.1028616347987654,0.4616457459228255,1.1205099946553176,2005Q2,
OHI,77857,2005-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2005-09-30,2005m9,0.0482,13.92,712.008,813.973,89.932,33.15,253.912,0.4477544,0.012096224,0.08680263,0.0634034364677717,0.3566139742298914,1.2058837858707303,2005Q3,
OHI,77857,2005-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2005-10-31,2005m10,-0.1013,12.29,631.64453,853.445,94.438,33.717,249.17,0.54593325,0.00062569935,0.07544833,0.0634034364677717,0.3944781811827048,1.2337193579712276,2005Q4,
OHI,77857,2006-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2006-01-31,2006m1,0.0596,13.11,747.26996,828.91,100.079,35.554,243.035,0.5365106,0.00092651794,0.08918459,0.0634034364677717,0.3252305106080926,1.1622063020675988,2006Q1,
OHI,77857,2006-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2006-06-30,2006m6,0.0722,13.22,766.6675,1030.29,106.439,32.216,322.455,0.5495822,0.003831931,0.0708121,0.1201811105425563,0.4205930035801251,1.0025439019399898,2006Q2,
OHI,77857,2006-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2006-09-29,2006m9,0.0162,15.01,883.5937,1003.011,112.724,35.385,325.317,0.5294488,0.0004017902,0.075086914,0.1201811105425563,0.3681748644044996,1.2053918207778422,2006Q3,
OHI,77857,2006-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2006-12-29,2006m12,0.0,17.72,1057.9371,1008.992,119.795,47.274,337.003,0.52184653,0.013927761,0.0805824,0.1201811105425563,0.3185472772993539,1.069812430833382,2006Q4,
OHI,77857,2007-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2007-01-31,2007m1,0.0378,18.13,1082.4153,1183.054,128.248,52.245,347.972,0.5778646,0.0,0.05560862,0.1201811105425563,0.3214773116681581,1.077504506065117,2007Q1,
OHI,77857,2007-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2007-06-29,2007m6,-0.0802,15.83,1064.3458,1175.37,136.106,56.042,346.966,0.575258,0.004122957,0.05343934,0.1605258152095594,0.3259898981785115,1.1593132612236294,2007Q2,
OHI,77857,2007-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2007-09-28,2007m9,0.043,15.53,1055.9468,1172.914,146.409,64.41,348.781,0.5739006,0.005687544,0.050469175,0.1605258152095594,0.3303016992659667,1.3086561771713363,2007Q3,
OHI,77857,2007-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2007-12-31,2007m12,-0.0074,16.05,1091.4802,1171.495,152.292,62.93,465.276,0.4747199,0.005706384,0.053585377,0.1605258152095594,0.4262798167686153,1.8120575850208167,2007Q4,
OHI,77857,2008-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2008-03-31,2008m3,0.0236,17.36,1195.9652,1190.893,156.257,63.525,464.684,0.48510906,0.003615774,0.06866276,0.1605258152095594,0.3885430944138238,1.6808545017486805,2008Q1,
OHI,77857,2008-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2008-04-30,2008m4,0.0253,17.5,1211.0875,1182.287,159.815,67.598,467.639,0.48525357,0.0034534761,0.07150717,0.1605258152095594,0.3861314789958276,1.6649322945031106,2008Q2,
OHI,77857,2008-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2008-09-30,2008m9,0.102,19.66,1610.1737,1183.727,158.083,65.387,471.001,0.48043594,0.00445204,0.07752041,0.1483494747016395,0.2925156640049163,0.6947464146203335,2008Q3,
OHI,77857,2008-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2008-12-31,2008m12,0.2062,15.97,1314.6344,1306.742,163.701,66.493,574.38,0.4505105,0.0055527412,0.07387074,0.1483494747016395,0.4369123166042064,0.9245132625277326,2008Q4,
OHI,77857,2009-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2009-01-30,2009m1,-0.0651,14.63,1204.327,1353.923,184.514,79.253,685.11,0.38426262,0.0065276977,0.057397652,0.1483494747016395,0.5688737239566682,0.906649636464348,2009Q1,
OHI,77857,2009-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2009-04-30,2009m4,0.1378,15.72,1295.4537,1364.467,194.002,77.691,679.5,0.4017664,0.0047659636,0.06546732,0.1483494747016395,0.5245266378672337,0.8214655314567297,2009Q2,
OHI,77857,2009-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2009-09-30,2009m9,-0.0526,16.02,1333.9054,1354.802,202.242,85.815,678.061,0.39835563,0.012298476,0.07842327,0.1149919058130978,0.5083276421471004,0.7331217730789147,2009Q3,
OHI,77857,2009-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2009-12-31,2009m12,0.0752,19.45,1655.4479,1343.85,207.607,88.515,677.916,0.39490196,0.008576106,0.08604383,0.1149919058130978,0.4095061075994313,0.7674887444162238,2009Q4,
OHI,77857,2010-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2010-01-29,2010m1,-0.0216,18.71,1592.4641,1336.393,197.289,81.581,705.665,0.36941603,0.0054804236,0.10746764,0.1149919058130978,0.4431277081531389,0.765519300843154,2010Q1,
OHI,77857,2010-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2010-04-30,2010m4,0.0436,20.02,1855.9541,1655.033,197.459,82.111,756.739,0.44600257,0.00704276,0.088954724,0.1149919058130978,0.4077358397378895,0.756661852189574,2010Q2,
OHI,77857,2010-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2010-07-30,2010m7,0.1209,21.98,2043.7883,1741.386,203.252,78.15,796.805,0.4486679,0.048734743,0.08075349,0.1085063674529791,0.3898667059446012,0.7322605941263904,2010Q3,
OHI,77857,2010-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2010-10-29,2010m10,0.041,23.0,2179.802,2296.445,212.941,73.837,852.593,0.5343102,0.010314639,0.057577692,0.1085063674529791,0.3911332394309781,0.6994761887732015,2010Q4,
OHI,77857,2011-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2011-03-31,2011m3,-0.068,22.34,2234.402,2293.558,232.921,69.706,912.595,0.5006008,0.009741633,0.062449697,0.1085063674529791,0.4084291316405204,0.7030101632324082,2011Q1,
OHI,77857,2011-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2011-06-30,2011m6,-0.0132,21.01,2134.9102,2304.007,254.677,58.436,895.578,0.510834,0.012725656,0.06838651,0.065249481340542,0.4194921088273793,0.71333110577137,2011Q2,
OHI,77857,2011-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2011-09-30,2011m9,-0.1223,15.93,1642.3352,2257.927,270.2,31.572,895.189,0.551369,0.010434792,0.069741845,0.065249481340542,0.5450708227074261,0.750118426346758,2011Q3,
OHI,77857,2011-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2011-12-30,2011m12,0.0792,19.35,1996.2621,2240.979,283.971,33.853,902.089,0.547944,0.01142581,0.075313956,0.065249481340542,0.4518890470147113,0.7529926750455388,2011Q4,
OHI,77857,2012-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2012-03-30,2012m3,0.0437,21.26,2208.8928,2231.665,287.066,38.282,897.845,0.5461886,0.013696052,0.07892627,0.065249481340542,0.4064683406213928,0.7534885929417012,2012Q1,
OHI,77857,2012-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2012-04-30,2012m4,0.0268,21.41,2259.012,2557.312,292.244,52.606,878.484,0.6066526,0.013476259,0.066386506,0.065249481340542,0.3888797442373314,0.7549251439537515,2012Q2,
OHI,77857,2012-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2012-09-28,2012m9,-0.0537,22.73,2470.1826,2538.803,306.279,84.603,882.883,0.6026478,0.014617125,0.07113943,0.0598827070271057,0.3574160638946526,0.714078174309309,2012Q3,
OHI,77857,2012-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2012-12-31,2012m12,0.0406,23.85,2672.3687,2551.862,317.495,97.385,935.675,0.5838838,0.015416194,0.07329667,0.0598827070271057,0.3501294451946307,0.7126711195526485,2012Q4,
OHI,77857,2013-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2013-03-28,2013m3,0.0847,30.36,3462.1028,2759.44,331.779,106.068,1020.92,0.5756744,0.014450033,0.07165222,0.0598827070271057,0.2948843684405832,0.7429007602452631,2013Q1,
OHI,77857,2013-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2013-04-30,2013m4,0.0978,32.87,3817.982,2982.005,350.489,120.698,1011.329,0.6119815,0.012867517,0.06984261,0.0598827070271057,0.2648857552795237,0.7418902408424872,2013Q2,
OHI,77857,2013-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2013-09-30,2013m9,0.0518,29.87,3499.42,3004.641,367.731,132.734,1105.754,0.58765554,0.019965114,0.07199762,0.1193459299594889,0.3159820851227667,0.8509321946233834,2013Q3,
OHI,77857,2013-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2013-12-31,2013m12,-0.0884,29.8,3651.215,2979.796,386.426,151.22,1137.296,0.57274556,0.0158286,0.07892319,0.1193459299594889,0.3114842649659942,0.7515787164460389,2013Q4,
OHI,77857,2014-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2014-03-31,2014m3,0.0488,33.52,4164.0557,3014.778,402.616,159.238,1189.998,0.5639045,0.032021593,0.083373964,0.1193459299594889,0.28577862299746,0.6980178741207413,2014Q1,
OHI,77857,2014-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2014-04-30,2014m4,0.0525,34.78,4375.115,3462.216,417.35,172.521,1300.103,0.5847174,0.009928612,0.08085833,0.1193459299594889,0.2971585952240684,0.6865166651477065,2014Q2,
OHI,77857,2014-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2014-07-31,2014m7,0.0052,36.54,4630.0933,3578.925,436.595,190.23,1355.347,0.58428776,0.01374463,0.08393721,0.1326979477779837,0.2927256635878453,0.7047459984338164,2014Q3,
OHI,77857,2014-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2014-10-31,2014m10,0.1313,38.16,4861.889,3889.359,455.883,187.989,1383.795,0.60668427,0.016318884,0.083658,0.1326979477779837,0.2846208339258456,0.8186794889541295,2014Q4,
OHI,77857,2015-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2015-03-31,2015m3,0.0217,40.57,5623.7324,3857.502,483.255,211.565,1406.377,0.5965985,0.008366295,0.08800851,0.1326979477779837,0.2500789427954604,0.7059851845310603,2015Q1,
OHI,77857,2015-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2015-06-30,2015m6,-0.0472,34.33,6272.984,3921.645,504.831,221.349,1401.327,0.60650647,0.0085589085,0.08607102,0.1579567081773205,0.2233908178894107,0.7763583925809608,2015Q2,
OHI,77857,2015-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2015-08-31,2015m8,-0.0684,33.78,6209.304,4598.02,517.435,208.572,1770.953,0.57141465,0.15833402,0.07889874,0.1579567081773205,0.2852095597710963,0.7319824936870603,2015Q3,
OHI,77857,2015-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2015-12-31,2015m12,0.0157,34.98,6542.764,7813.676,593.336,203.183,3726.424,0.44126785,0.005976572,0.046569247,0.1579567081773205,0.5695489050599448,0.6777467233028266,2015Q4,
OHI,77857,2016-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2016-01-29,2016m1,-0.0772,31.71,5931.1333,8593.483,664.639,220.872,3715.265,0.49396932,0.004505507,0.046634175,0.1579567081773205,0.6264004835800989,0.7126560891433575,2016Q1,
OHI,77857,2016-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2016-04-29,2016m4,-0.0269,33.77,6354.5347,8019.009,743.902,224.524,3753.338,0.4450782,0.0024979396,0.05784817,0.1579567081773205,0.5906550031788321,0.70204567035593,2016Q2,
OHI,77857,2016-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2016-07-29,2016m7,0.0339,34.5,6491.8994,8615.452,823.176,237.027,3707.83,0.4897238,0.0025226767,0.056615718,0.060065500512843,0.5711471778213757,0.6672065486924569,2016Q3,
OHI,77857,2016-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2016-12-30,2016m12,0.0611,31.26,6100.1704,8606.498,854.286,303.651,3757.55,0.4836226,0.0054368223,0.06479848,0.060065500512843,0.6159746447768054,0.4291434747463226,2016Q4,
OHI,77857,2017-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2017-03-31,2017m3,0.0107,32.99,6490.552,8982.363,877.102,302.798,3833.995,0.49359384,0.004993007,0.066610314,0.060065500512843,0.5907040136474525,0.3917667017113999,2017Q1,
OHI,77857,2017-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2017-04-28,2017m4,0.0194,33.0,6494.697,8949.26,901.439,366.415,3868.651,0.487957,0.011987137,0.06992657,0.060065500512843,0.5956630276833931,0.396548732765848,2017Q2,
OHI,77857,2017-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2017-08-31,2017m8,0.0089,31.87,6286.071,8842.118,920.932,415.3,3873.24,0.48640665,0.005942807,0.069276385,0.0949570391409642,0.6161623039629007,0.4365575832223833,2017Q3,
OHI,77857,2017-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2017-12-29,2017m12,0.0257,27.54,5454.9307,8946.654,928.706,372.505,3846.013,0.49514455,0.0037146849,0.06756515,0.0949570391409642,0.7050526013948528,0.4533178281119187,2017Q4,
OHI,77857,2018-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2018-02-28,2018m2,-0.0577,25.48,5060.073,8890.646,924.098,162.278,3624.417,0.52240616,0.0039270488,0.067353375,0.0949570391409642,0.7162776094707527,0.4385430490488236,2018Q1,
OHI,77857,2018-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2018-05-31,2018m5,0.1798,30.65,6087.09,8773.305,910.889,100.419,3572.838,0.52114433,0.0110343825,0.06587164,0.0949570391409642,0.5869533538398479,0.4929001828385238,2018Q2,
OHI,77857,2018-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2018-09-28,2018m9,-0.0085,32.77,6565.0107,8792.629,899.244,80.199,3554.425,0.52813315,0.008996058,0.05878492,0.0282465343362518,0.5414195115329015,0.4231675825587012,2018Q3,
OHI,77857,2018-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2018-12-31,2018m12,-0.0735,35.15,7054.5,8574.139,883.06,93.478,3540.206,0.51877594,0.0015802169,0.06175454,0.0282465343362518,0.5018365659773903,0.4006898892912316,2018Q4,
OHI,77857,2019-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2019-03-29,2019m3,0.0627,38.15,7791.3364,8641.964,883.894,281.762,3476.543,0.53092563,0.0012889431,0.057407785,0.0282465343362518,0.4462062405788788,0.5055757812840698,2019Q1,
OHI,77857,2019-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2019-06-28,2019m6,0.0317,36.75,7883.8306,8590.877,882.376,281.578,3458.04,0.52853996,0.0013585342,0.05812829,0.0817485333614365,0.4386243513305493,0.4939831958298464,2019Q2,
OHI,77857,2019-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2019-09-30,2019m9,0.0273,41.79,9122.381,8520.066,886.323,267.06,3559.304,0.5214211,0.0048591173,0.06532203,0.0817485333614365,0.3901726923133473,0.3840586078076759,2019Q3,
OHI,77857,2019-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2019-12-31,2019m12,0.0076,42.35,9253.56,9098.42,891.936,261.665,3815.798,0.5221291,0.00375208,0.060188364,0.0817485333614365,0.4123600547317118,0.346250062746009,2019Q4,
OHI,77857,2020-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2020-01-31,2020m1,0.0064,41.95,9166.159,8996.194,912.513,343.799,3892.987,0.5153326,0.0046944297,0.061877612,0.0817485333614365,0.4247130188933963,0.3832615795722526,2020Q1,
OHI,77857,2020-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2020-04-30,2020m4,0.1236,29.15,6614.1934,9796.124,940.633,341.123,4146.778,0.5261441,0.0034074702,0.056527153,0.0817485333614365,0.6269514409439292,0.8525482626576739,2020Q2,
OHI,77857,2020-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2020-09-30,2020m9,-0.0333,29.94,6795.5117,10037.231,969.801,361.336,4031.767,0.5499175,0.035071626,0.058057845,0.0824879552974927,0.5932985019883343,0.8589077475201337,2020Q3,
OHI,77857,2020-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2020-10-30,2020m10,-0.0154,28.81,6539.034,9687.584,1001.708,387.502,3979.908,0.5394078,0.0042905435,0.06377018,0.0824879552974927,0.6086384708605491,0.8738271049978862,2020Q4,
OHI,77857,2021-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2021-01-29,2021m1,-0.0028,36.22,8222.085,9398.589,880.897,157.471,3754.178,0.55039763,0.004268194,0.0701051,0.0824879552974927,0.4565968338341947,0.9077885713148348,2021Q1,
OHI,77857,2021-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2021-04-30,2021m4,0.0557,38.0,8894.926,9497.449,897.567,159.327,3852.642,0.54427797,0.017642422,0.074573286,0.0824879552974927,0.4331280653536353,0.9022036226385906,2021Q2,
OHI,77857,2021-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2021-07-30,2021m7,0.0182,36.28,8538.86,9822.802,928.88,229.39,3963.641,0.550544,0.005690637,0.07586053,0.0414711458672794,0.4641885039797755,0.8886780192425054,2021Q3,
OHI,77857,2021-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2021-12-31,2021m12,0.0591,29.59,7071.2407,9759.054,930.067,214.606,4021.706,0.5402742,0.010714153,0.07758324,0.0414711458672794,0.5687412349625924,0.9002044893089972,2021Q4,
OHI,77857,2022-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2022-03-31,2022m3,0.1061,31.16,7450.73,9779.949,1091.755,444.844,4044.786,0.5391698,0.010839013,0.07801329,0.0414711458672794,0.5428710862790459,0.8568030133904303,2022Q1,
OHI,77857,2022-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2022-04-29,2022m4,-0.1608,25.48,6069.489,9638.478,1077.573,416.739,3915.038,0.5468411,0.0025326612,0.074922204,0.0414711458672794,0.6450358647882054,0.8986753556721456,2022Q2,
OHI,77857,2022-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2022-09-30,2022m9,-0.0971,29.49,6903.933,10014.605,1043.348,446.368,3925.714,0.56201625,0.049405944,0.06773737,0.1066691273096043,0.5686199195470415,0.8993404586290034,2022Q3,
OHI,77857,2022-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2022-10-31,2022m10,0.1004,31.78,7440.048,9521.145,1030.654,451.312,3747.605,0.55792093,0.01769367,0.068164594,0.1066691273096043,0.5037071309650576,0.9080429419700378,2022Q4,
OHI,77857,2023-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2023-03-31,2023m3,0.0231,27.41,6421.2856,9475.705,991.726,414.639,3703.299,0.55772895,0.014582345,0.06633533,0.1066691273096043,0.5767223375918197,0.8790669651885489,2023Q1,
OHI,77857,2023-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2023-04-28,2023m4,0.0007,26.76,6269.0117,9405.163,885.505,426.927,3614.741,0.5641544,0.031965848,0.06653016,0.1066691273096043,0.5766046157032692,0.8792652074406693,2023Q2,
OHI,77857,2023-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2023-07-31,2023m7,0.0613,31.9,7475.861,9290.206,853.6,273.262,3498.875,0.5691945,0.026750537,0.06510997,0.1182830345922056,0.468023045641368,0.8521000820552929,2023Q3,
OHI,77857,2023-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2023-12-29,2023m12,-0.0343,30.66,7511.516,9404.033,858.425,243.651,3625.541,0.5621926,0.037910435,0.06404348,0.1182830345922056,0.4826643537236691,0.7744446556831408,2023Q4,
OHI,77857,2024-01-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2024-03-28,2024m3,0.0177,31.67,7768.746,9425.313,855.565,232.758,3668.993,0.5613895,0.059193473,0.06434142,0.1182830345922056,0.4722760816123831,0.7773553358488061,2024Q1,
OHI,77857,2024-04-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2024-06-28,2024m6,0.0594,34.25,8463.141,9117.402,949.158,242.18,3576.092,0.5592537,0.04877815,0.06775351,0.0677505410419786,0.4225490324473649,0.7911140575136169,2024Q2,
OHI,77857,2024-07-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2024-07-31,2024m7,0.0628,36.4,8994.404,9011.848,973.522,273.599,3515.314,0.55794907,0.040283192,0.072998345,0.0677505410419786,0.3908334520935184,0.7946191171117952,2024Q3,
OHI,77857,2024-10-01,OMEGA HEALTHCARE INVESTORS INC,2.0,3.0,6.0,2024-10-31,2024m10,0.0435,42.47,10950.423,8848.546,975.152,327.605,3712.218,0.5267085,0.0044223084,0.075896874,0.0677505410419786,0.3390022483677685,0.8122232887931892,2024Q4,
ONL,22264,2021-10-01,ORION OFFICE REIT INC,2.0,4.0,13.0,2021-11-30,2021m11,0.0506,17.77,1006.244,546.431,53.474,-1.899,497.118,0.07165406,0.007164674,0.07746083,,0.4940332370652964,,2021Q4,
ONL,22264,2022-01-01,ORION OFFICE REIT INC,2.0,4.0,13.0,2022-02-28,2022m2,0.0234,17.03,964.3408,546.431,92.404,5.524,497.118,0.07165406,0.007164674,0.07746083,,0.5155003345610341,,2022Q1,
ONL,22264,2022-04-01,ORION OFFICE REIT INC,2.0,4.0,13.0,2022-06-30,2022m6,-0.1703,10.96,620.621,1759.478,79.675,-47.481,1086.919,0.3564148,0.016662896,0.031889003,-0.0436840279726456,1.7513410838036705,,2022Q2,
ONL,22264,2022-07-01,ORION OFFICE REIT INC,2.0,4.0,13.0,2022-09-30,2022m9,-0.1033,8.75,495.55624,1754.949,119.851,-61.938,1075.633,0.35643145,0.030808872,0.031889003,-0.0436840279726456,2.1705569380683323,,2022Q3,
ONL,22264,2022-10-01,ORION OFFICE REIT INC,2.0,4.0,13.0,2022-12-30,2022m12,-0.07,8.54,483.6629,1713.92,160.107,-81.805,1056.333,0.3534873,0.031836376,0.031889003,-0.0436840279726456,2.1840273344751697,,2022Q4,
